id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path
sms_77,sms,JX-JioPay,(none),"రూ. 19.0 యొక్క రీఛార్జ్ విజయవంతమైనది.   Jio నంబర్ : 6304993823. ఆఫర్ వివరాలు :  Benefits: Unlimited Data (1GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity లావాదేవీ ID: 173307050265836210081 ప్లాన్ వివరాలను కొరకు - https://www.jio.com/dl/my_plans మీ ఇటీవలి రీఛార్జ్ అనుభవాన్ని మాతో పంచుకోండి - https://www.jio.com/en-in/jio-rech-exp-survey-telugu?custid=173307050265836210081",2024-12-01T21:58:39+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_78,sms,AD-AXISBK,(none),"INR 90.00 debited A/c no. XX4634 02-12-24, 09:07:30 UPI/P2A/677427037307/Maragoni  Mahesh Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T09:07:32+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_79,sms,AX-AXISBK,(none),"INR 100.00 debited A/c no. XX4634 02-12-24, 09:39:27 UPI/P2A/801048570051/KUSHWAH SATISHKUMAR Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T09:39:29+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_80,sms,VM-MCLBLZ,(none),"Dear User, Super duper deal is here! Shop 2kg Biozyme Performance Whey with Shaker @ Rs. 4899 today: u3.mnge.co/2XkGLEL -MuscleBlaze",2024-12-02T12:17:13+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_81,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 02-Dec-24 12:18 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-02T12:18:33+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_82,sms,JA-JioPay,(none),"02-Dec-24 12:18 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-02T12:18:34+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_83,sms,AX-AXISBK,(none),"INR 130.00 debited A/c no. XX4634 02-12-24, 14:03:23 UPI/P2M/695556869579/GROCERS Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T14:03:29+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_84,sms,VM-AXISBK,(none),"INR 50.00 debited A/c no. XX4634 02-12-24, 14:06:49 UPI/P2M/428760125035/Shree Sai Petroleum Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T14:06:51+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_85,sms,AD-AXISBK,(none),"INR 16.00 debited A/c no. XX4634 02-12-24, 14:18:07 UPI/P2M/387644371920/SUREKHABEN SONI Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T14:18:09+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_86,sms,JD-620016,(none),"Recharge today your Jio 6304993823 with Rs.3599 on PhonePe app. Enjoy Unlimited 5G data + 2.5 GB/day high speed 4G data, Unlimited Voice for 365 Days. Also get upto Rs.500 Rewards from PhonePe by paying via UPI. T&CA. https://phon.pe/jioj",2024-12-02T15:26:52+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_87,sms,JK-AXISMR,(none),"Dear Customer, get instant help with our EASYBANKING self-help videos. Watch at https://Axbk.in/AXISMR/AK72JkH8boJ - Axis Bank",2024-12-02T18:10:13+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_88,sms,AX-AXISBK,(none),"INR 10.00 debited A/c no. XX4634 02-12-24, 18:52:50 UPI/P2M/305863876219/MAGNI RAM LAKHSMAN Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T18:52:51+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_89,sms,JE-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-02T19:28:40+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_90,sms,JK-JIOSVC,(none),"జియోకు కాల్  చేసినందుకు ధన్యవాదాలు. Jio కి సంబంధించిన ఏవైనా వివరాల కోసం, మీ 24X7 వర్చువల్ అసిస్టెంట్ అయిన HelloJio ని ఉపయోగించండి. https://www.jio.com/dl/ask_jio క్లిక్ చేయండి",2024-12-02T19:30:17+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_91,sms,JZ-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-02T19:30:42+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_92,sms,JG-JIOSVC,(none),"జియోకు కాల్  చేసినందుకు ధన్యవాదాలు. Jio కి సంబంధించిన ఏవైనా వివరాల కోసం, మీ 24X7 వర్చువల్ అసిస్టెంట్ అయిన HelloJio ని ఉపయోగించండి. https://www.jio.com/dl/ask_jio క్లిక్ చేయండి",2024-12-02T19:31:58+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_93,sms,JA-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-02T19:32:04+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_94,sms,JE-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-02T19:35:38+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_95,sms,JD-JIOSVC,(none),"జియోకు కాల్  చేసినందుకు ధన్యవాదాలు. Jio కి సంబంధించిన ఏవైనా వివరాల కోసం, మీ 24X7 వర్చువల్ అసిస్టెంట్ అయిన HelloJio ని ఉపయోగించండి. https://www.jio.com/dl/ask_jio క్లిక్ చేయండి",2024-12-02T19:37:04+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_96,sms,JE-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-02T19:37:15+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_97,sms,JG-JIOSVC,(none),"జియోకు కాల్  చేసినందుకు ధన్యవాదాలు. Jio కి సంబంధించిన ఏవైనా వివరాల కోసం, మీ 24X7 వర్చువల్ అసిస్టెంట్ అయిన HelloJio ని ఉపయోగించండి. https://www.jio.com/dl/ask_jio క్లిక్ చేయండి",2024-12-02T19:39:34+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_98,sms,JA-JioPay,(none),"02-Dec-24 20:04 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-02T20:04:24+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_99,sms,AX-AxisBk,(none),"INR 10.00 debited A/c no. XX4634 02-12-24, 21:46:32 UPI/P2M/581034967997/PARMAR AJAY LAXM Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-02T21:46:34+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_100,sms,CP-PWALLA,(none),9840 is your One Time Password (OTP) for login/signup at PhysicsWallah. This OTP will only be valid for 10 minutes  -PWALLA,2024-12-03T07:08:16+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_101,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 03-Dec-24 10:09 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-03T10:09:41+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_102,sms,JA-JioPay,(none),"03-Dec-24 10:09 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-03T10:09:44+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_103,sms,VM-MCLBLZ,(none),"Dear User, Biggest price drop ever! Shop Proteins @ Upto 40% Off today. Get it for your intense workouts: http://u3.mnge.co/MCLBLZ/l9MpAvp -MuscleBlaze",2024-12-03T11:34:47+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_104,sms,AD-AxisBk,(none),"INR 50.00 debited A/c no. XX4634 03-12-24, 13:21:54 UPI/P2M/391629353610/JAY DWARKADHISH MAS Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-03T13:21:58+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_105,sms,JA-JIOVOC,(none),Jio నుండి శుభాకాంక్షలు. ఈ  www.jio.com/r/Ab1pccJPh క్లిక్ చేయడం ద్వారా మా రికార్డ్ చేసిన వాయిస్ హెల్ప్‌లైన్‌తో మీ ఇటీవలి  ఇంటరాక్షన్ పై అభిప్రాయాన్ని పంచుకోండి,2024-12-03T13:26:02+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_106,sms,JA-JIOVOC,(none),"We are waiting to hear from you! Click www.jio.com/r/Ab1aKtk3p to share your feedback on Jio's network and help us serve you better. Thank you, Team Jio",2024-12-03T13:28:23+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_107,sms,VM-AXISBK,(none),"INR 110.00 debited A/c no. XX4634 03-12-24, 13:28:46 UPI/P2M/577198083826/AAMENA SAMSULHAQ SH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-03T13:28:47+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_108,sms,JA-JioPay,(none),"03-Dec-24 14:09 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-03T14:09:43+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_109,sms,JA-JioPay,(none),"ATTENTION! 90% of daily data daily data used as on 03-Dec-24 14:55 ! Jio Number : 6304993823 Daily quota as per plan :2 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-03T14:55:34+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_110,sms,JA-JioPay,(none),"03-Dec-24 14:55 నాటికీ 90% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి. మీకు ఇతర డేటా ప్లాన్ లేకపోతే, 2 GB డేటా కోటా వినియోగించిన తరువాత మీ ఇంటర్నెట్ స్పీడ్ తగ్గుతుంది. హై స్పీడ్ ఇంటర్నెట్‌ను కొనసాగించడానికి, https://www.jio.com/dl/data_voucher క్లిక్ చేసి రీఛార్జ్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి.",2024-12-03T14:55:36+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_111,sms,JA-JIOPAY,(none),"ALERT! 100% of daily data exhausted as on 03-Dec-24 15:24 ! Jio Number : 6304993823  Daily quota as per plan : 2 GB Daily data quota will be restored on : 04-Dec-24 00:35 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",2024-12-03T15:24:11+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_112,sms,JA-JIOPAY,(none),"03-Dec-24 15:24 నాటికి 100% రోజువారీ 2 GB డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 రోజువారీ హై స్పీడ్ డేటా కోటా 04-Dec-24 00:35 గంటలకు పునరుద్ధరించబడుతుంది. మీరు మీ డేటా కోటాను ఎక్కడ వినియోగించారో తెలుసుకోవడానికి, ఈ లింకు http://tiny1.jio.com/HelpfulTips ను క్లిక్ చేయండి.",2024-12-03T15:24:14+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_113,sms,JA-JioPay,(none),"Usage Alert! 50% of available data used as on 03-Dec-24 15:30 ! Jio Number : 6304993823 Total Data quota as per plan : 1 GB  Balance Data quota : 315.18 MB Plan Name : MRP 19  Validity : 11-Dec-24 20:43  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-03T15:30:50+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_114,sms,JA-JioPay,(none),"03-Dec-24 15:30 నాటికి 50% డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 బ్యాలెన్స్ డేటా: 315.18 MB ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 1 GB ప్లాన్ పేరు: MRP 19 వ్యాలిడిటీ: 11-Dec-24 20:43 గంటలు మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, www.jio.com/GetMyJio క్లిక్ చేయండి",2024-12-03T15:30:51+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
